2025-06-09 18:52:50,148 - scanner-obd2 - INFO - Iniciando Scanner OBD2...
2025-06-09 18:52:53,140 - scanner-obd2 - INFO - PIDs disponibles: 10
2025-06-09 18:52:57,159 - scanner-obd2 - INFO - Conexión ELM327 real exitosa.
2025-06-09 18:52:57,301 - scanner-obd2 - INFO - Respuesta a 0100: 41 00 BF BE B9 93 41 00 98 18 00 01
2025-06-09 18:52:57,302 - scanner-obd2 - INFO - PIDs soportados detectados: ['0100', '0102', '0103', '0104', '0105', '0106', '0107', '0108', '010A', '010B', '010C', '010D', '010E', '0110', '0112', '0113', '0114', '0117', '0118', '011B', '011E', '011F']
2025-06-09 18:52:57,646 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=711.0 | unidad=rpm
2025-06-09 18:52:57,731 - scanner-obd2 - INFO - LOG_OBD2 | PID=010D | valor=16.0 | unidad=km/h
2025-06-09 18:52:58,830 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=707.5 | unidad=rpm
2025-06-09 18:52:58,920 - scanner-obd2 - INFO - LOG_OBD2 | PID=010D | valor=0.0 | unidad=km/h
2025-06-09 18:52:59,707 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=706.33 | unidad=rpm
2025-06-09 18:53:01,195 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=705.75 | unidad=rpm
2025-06-09 18:53:01,278 - scanner-obd2 - INFO - LOG_OBD2 | PID=010D | valor=0.0 | unidad=km/h
2025-06-09 18:53:02,222 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=714.6 | unidad=rpm
2025-06-09 18:53:03,114 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=778.1 | unidad=rpm
2025-06-09 18:53:03,255 - scanner-obd2 - INFO - LOG_OBD2 | PID=010D | valor=3.2 | unidad=km/h
2025-06-09 18:53:04,219 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=843.0 | unidad=rpm
2025-06-09 18:53:05,086 - scanner-obd2 - INFO - LOG_OBD2 | PID=010C | valor=907.9 | unidad=rpm
