timestamp,rpm,vel
2025-06-01 19:36:08,721,0
2025-06-01 19:36:08,706,0
2025-06-01 19:36:08,709,0
2025-06-01 19:36:09,725,0
2025-06-01 19:36:09,708,0
2025-06-01 19:36:09,712,0
2025-06-01 19:36:10,719,0
2025-06-01 19:36:11,697,0
2025-06-01 19:36:11,697,0
2025-06-01 19:36:12,697,0
2025-06-01 19:36:12,697,0
2025-06-01 19:36:13,697,0
2025-06-01 19:36:13,697,0
2025-06-01 19:36:13,697,0
2025-06-01 19:36:14,697,0
2025-06-01 19:36:14,697,0
2025-06-01 19:36:15,690,0
2025-06-01 19:36:15,690,0
2025-06-01 19:36:15,690,0
2025-06-01 19:36:16,690,0
2025-06-01 19:36:16,690,0
2025-06-01 19:36:16,717,0
2025-06-01 19:36:17,708,0
2025-06-01 19:36:17,713,0
2025-06-01 19:36:17,732,0
2025-06-01 19:36:18,703,0
2025-06-01 19:36:18,719,0
2025-06-01 19:36:18,728,0
2025-06-01 19:36:19,728,0
2025-06-01 19:36:19,728,0
2025-06-01 19:36:20,712,0
2025-06-01 19:36:20,721,0
2025-06-01 19:36:20,737,0
2025-06-01 19:36:21,742,0
2025-06-01 19:36:21,712,0
2025-06-01 19:36:21,709,0
2025-06-01 19:36:22,725,0
2025-06-01 19:36:22,722,0
2025-06-01 19:36:22,722,0
2025-06-01 19:36:23,721,0
2025-06-01 19:36:23,721,0
2025-06-01 19:36:23,735,0
2025-06-01 19:36:24,735,0
2025-06-01 19:36:24,733,0
2025-06-01 19:36:24,773,0
2025-06-01 19:36:25,763,0
2025-06-01 19:36:25,703,0
2025-06-01 19:36:25,699,0
2025-06-01 19:36:26,721,0
2025-06-01 19:36:26,721,0
2025-06-01 19:36:27,708,0
2025-06-01 19:36:27,708,0
2025-06-01 19:36:27,708,0
2025-06-01 19:36:28,708,0
2025-06-01 19:36:28,714,0
2025-06-01 19:36:28,718,0
2025-06-01 19:36:29,742,0
2025-06-01 19:36:29,734,0
2025-06-01 19:36:29,713,0
2025-06-01 19:36:30,738,0
2025-06-01 19:36:30,723,0
2025-06-01 19:36:30,723,0
2025-06-01 19:36:31,721,0
2025-06-01 19:36:31,721,0
2025-06-01 19:36:32,743,0
2025-06-01 19:36:32,743,0
2025-06-01 19:36:32,724,0
2025-06-01 19:36:32,739,0
2025-06-01 19:36:33,740,0
2025-06-01 19:36:33,726,0
2025-06-01 19:36:33,728,0
2025-06-01 19:36:34,744,0
2025-06-01 19:36:34,698,0
2025-06-01 19:36:34,698,0
2025-06-01 19:36:35,698,0
2025-06-01 19:36:35,698,0
2025-06-01 19:36:35,698,0
2025-06-01 19:36:36,737,0
2025-06-01 19:36:36,736,0
2025-06-01 19:36:36,742,0
2025-06-01 19:36:37,734,0
2025-06-01 19:36:37,729,0
2025-06-01 19:36:37,726,0
2025-06-01 19:36:38,758,0
2025-06-01 19:36:38,758,0
2025-06-01 19:36:38,708,0
2025-06-01 19:36:39,687,0
2025-06-01 19:36:39,698,0
2025-06-01 19:36:39,698,0
2025-06-01 19:36:40,712,0
2025-06-01 19:36:40,704,0
2025-06-01 19:36:40,695,0
2025-06-01 19:36:41,718,0
2025-06-01 19:36:41,706,0
2025-06-01 19:36:41,701,0
2025-06-01 19:36:42,733,0
2025-06-01 19:36:42,733,0
2025-06-01 19:36:42,733,0
2025-06-01 19:36:43,733,0
2025-06-01 19:36:43,733,0
2025-06-01 19:36:44,733,0
2025-06-01 19:36:44,726,0
2025-06-01 19:36:44,714,0
2025-06-01 19:36:45,718,0
2025-06-01 19:36:45,729,0
2025-06-01 19:36:45,726,0
2025-06-01 19:36:46,729,0
2025-06-01 19:36:46,716,0
2025-06-01 19:36:46,716,0
2025-06-01 19:36:47,728,0
2025-06-01 19:36:47,728,0
2025-06-01 19:36:47,714,0
2025-06-01 19:36:48,714,0
2025-06-01 19:36:48,723,0
2025-06-01 19:36:48,712,0
2025-06-01 19:36:49,716,0
2025-06-01 19:36:49,729,0
2025-06-01 19:36:49,739,0
2025-06-01 19:36:50,734,0
2025-06-01 19:36:50,726,0
2025-06-01 19:36:50,726,0
2025-06-01 19:36:51,732,0
2025-06-01 19:36:51,730,0
2025-06-01 19:36:51,730,0
2025-06-01 19:36:52,753,0
2025-06-01 19:36:52,710,0
2025-06-01 19:36:52,698,0
2025-06-01 19:36:53,666,0
2025-06-01 19:36:53,711,0
2025-06-01 19:36:53,726,0
2025-06-01 19:36:54,689,0
2025-06-01 19:36:54,700,0
2025-06-01 19:36:54,700,0
2025-06-01 19:36:56,700,0
2025-06-01 19:36:56,726,0
2025-06-01 19:36:56,726,0
2025-06-01 19:36:57,726,0
2025-06-01 19:36:57,726,0
2025-06-01 19:36:58,726,0
2025-06-01 19:36:58,726,0
2025-06-01 19:36:59,726,0
2025-06-01 19:36:59,726,0
2025-06-01 19:36:59,726,0
2025-06-01 19:37:00,726,0
2025-06-01 19:37:00,726,0
2025-06-01 19:37:00,730,0
2025-06-01 19:37:01,743,0
2025-06-01 19:37:01,739,0
2025-06-01 19:37:01,728,0
2025-06-01 19:37:02,726,0
2025-06-01 19:37:02,727,0
2025-06-01 19:37:02,727,0
2025-06-01 19:37:03,727,0
2025-06-01 19:37:03,727,0
2025-06-01 19:37:03,721,0
2025-06-01 19:37:04,721,0
2025-06-01 19:37:04,726,0
2025-06-01 19:37:04,706,0
2025-06-01 19:37:05,714,0
2025-06-01 19:37:05,721,0
2025-06-01 19:37:05,726,0
2025-06-01 19:37:06,721,0
2025-06-01 19:37:06,714,0
2025-06-01 19:37:06,714,0
2025-06-01 19:37:07,726,0
2025-06-01 19:37:07,726,0
2025-06-01 19:37:07,776,0
2025-06-01 19:37:08,776,0
2025-06-01 19:37:08,776,0
2025-06-01 19:37:08,713,0
2025-06-01 19:37:09,718,0
2025-06-01 19:37:09,710,0
2025-06-01 19:37:09,705,0
2025-06-01 19:37:10,689,0
2025-06-01 19:37:10,695,0
2025-06-01 19:37:10,713,0
2025-06-01 19:37:11,713,0
2025-06-01 19:37:12,702,0
2025-06-01 19:37:13,702,0
2025-06-01 19:37:13,702,0
2025-06-01 19:37:13,715,0
2025-06-01 19:37:14,715,0
2025-06-01 19:37:14,715,0
2025-06-01 19:37:14,715,0
2025-06-01 19:37:15,723,0
2025-06-01 19:37:15,723,0
2025-06-01 19:37:15,738,0
2025-06-01 19:37:15,738,0
2025-06-01 19:37:16,732,0
2025-06-01 19:37:16,733,0
2025-06-01 19:37:16,726,0
2025-06-01 19:37:17,734,0
2025-06-01 19:37:17,738,0
2025-06-01 19:37:17,739,0
2025-06-01 19:37:18,730,0
2025-06-01 19:37:18,722,0
2025-06-01 19:37:18,725,0
2025-06-01 19:37:19,725,0
2025-06-01 19:37:19,725,0
2025-06-01 19:37:20,725,0
2025-06-01 19:37:22,725,0
2025-06-01 19:37:23,725,0
2025-06-01 19:37:23,725,0
2025-06-01 19:37:24,725,0
2025-06-01 19:37:25,725,0
2025-06-01 19:37:25,725,0
2025-06-01 19:37:25,725,0
2025-06-01 19:37:26,725,0
2025-06-01 19:37:26,707,0
2025-06-01 19:37:26,707,0
2025-06-01 19:37:27,708,0
2025-06-01 19:37:28,708,0
2025-06-01 19:37:29,708,0
2025-06-01 19:37:29,708,0
2025-06-01 19:37:29,733,0
2025-06-01 19:37:30,733,0
2025-06-01 19:37:30,721,0
2025-06-01 19:37:31,703,0
2025-06-01 19:37:31,703,0
2025-06-01 19:37:31,703,0
2025-06-01 19:37:32,703,0
2025-06-01 19:37:32,703,0
2025-06-01 19:37:32,732,0
2025-06-01 19:37:33,740,0
2025-06-01 19:37:33,744,0
2025-06-01 19:37:33,729,0
2025-06-01 19:37:34,713,0
2025-06-01 19:37:34,726,0
2025-06-01 19:37:34,736,0
2025-06-01 19:37:35,736,0
2025-06-01 19:37:35,701,0
2025-06-01 19:37:36,701,0
2025-06-01 19:37:36,717,0
2025-06-01 19:37:36,717,0
2025-06-01 19:37:37,717,0
2025-06-01 19:37:37,715,0
2025-06-01 19:37:37,710,0
2025-06-01 19:37:38,728,0
2025-06-01 19:37:38,716,0
2025-06-01 19:37:38,729,0
2025-06-01 19:37:38,729,0
2025-06-01 19:37:39,729,0
2025-06-01 19:37:39,729,0
2025-06-01 19:37:40,729,0
2025-06-01 19:37:40,729,0
2025-06-01 19:37:40,725,0
2025-06-01 19:37:40,715,0
2025-06-01 19:37:41,727,0
2025-06-01 19:37:41,736,0
2025-06-01 19:37:41,729,0
2025-06-01 19:37:42,727,0
2025-06-01 19:37:42,737,0
2025-06-01 19:37:42,769,0
2025-06-01 19:37:43,769,0
2025-06-01 19:37:43,769,0
2025-06-01 19:37:43,677,0
2025-06-01 19:37:44,677,0
2025-06-01 19:37:44,729,0
2025-06-01 19:37:44,710,0
2025-06-01 19:37:45,708,0
2025-06-01 19:37:45,715,0
2025-06-01 19:37:45,709,0
2025-06-01 19:37:46,708,0
2025-06-01 19:37:46,698,0
2025-06-01 19:37:47,717,0
2025-06-01 19:37:47,764,0
2025-06-01 19:37:47,742,0
2025-06-01 19:37:48,742,0
2025-06-01 19:37:48,742,0
2025-06-01 19:37:48,740,0
2025-06-01 19:37:49,721,0
2025-06-01 19:37:49,716,0
2025-06-01 19:37:49,712,0
2025-06-01 19:37:50,716,0
2025-06-01 19:37:50,713,0
2025-06-01 19:37:50,710,0
2025-06-01 19:37:51,701,0
2025-06-01 19:37:51,692,0
2025-06-01 19:37:51,692,0
2025-06-01 19:37:52,692,0
2025-06-01 19:37:52,692,0
2025-06-01 19:37:52,746,0
2025-06-01 19:37:53,727,0
2025-06-01 19:37:53,734,0
2025-06-01 19:37:53,731,0
2025-06-01 19:37:54,735,0
2025-06-01 19:37:54,740,0
2025-06-01 19:37:54,740,0
2025-06-01 19:37:55,740,0
2025-06-01 19:37:55,700,0
2025-06-01 19:37:55,712,0
2025-06-01 19:37:56,734,0
2025-06-01 19:37:56,734,0
2025-06-01 19:37:57,724,0
2025-06-01 19:37:57,740,0
2025-06-01 19:37:57,729,0
2025-06-01 19:37:58,720,0
2025-06-01 19:37:58,734,0
2025-06-01 19:37:58,736,0
2025-06-01 19:37:59,736,0
2025-06-01 19:37:59,736,0
2025-06-01 19:37:59,722,0
2025-06-01 19:38:00,696,0
2025-06-01 19:38:00,696,0
2025-06-01 19:38:00,696,0
2025-06-01 19:38:01,728,0
2025-06-01 19:38:01,733,0
2025-06-01 19:38:01,731,0
2025-06-01 19:38:02,727,0
2025-06-01 19:38:02,711,0
2025-06-01 19:38:02,718,0
2025-06-01 19:38:03,721,0
2025-06-01 19:38:03,721,0
2025-06-01 19:38:04,722,0
2025-06-01 19:38:04,724,0
2025-06-01 19:38:04,724,0
2025-06-01 19:38:05,730,0
2025-06-01 19:38:05,719,0
2025-06-01 19:38:05,733,0
2025-06-01 19:38:06,725,0
2025-06-01 19:38:06,724,0
2025-06-01 19:38:06,734,0
2025-06-01 19:38:07,730,0
2025-06-01 19:38:07,728,0
2025-06-01 19:38:07,728,0
2025-06-01 19:38:07,728,0
2025-06-01 19:38:08,717,0
2025-06-01 19:38:08,717,0
2025-06-01 19:38:09,727,0
2025-06-01 19:38:09,716,0
2025-06-01 19:38:09,724,0
2025-06-01 19:38:10,729,0
2025-06-01 19:38:10,721,0
2025-06-01 19:38:10,737,0
2025-06-01 19:38:11,721,0
2025-06-01 19:38:11,721,0
2025-06-01 19:38:11,734,0
2025-06-01 19:38:12,734,0
2025-06-01 19:38:12,725,0
2025-06-01 19:38:12,734,0
2025-06-01 19:38:13,727,0
2025-06-01 19:38:13,730,0
2025-06-01 19:38:13,723,0
2025-06-01 19:38:14,710,0
2025-06-01 19:38:14,731,0
2025-06-01 19:38:14,737,0
2025-06-01 19:38:15,731,0
2025-06-01 19:38:15,731,0
2025-06-01 19:38:16,731,0
2025-06-01 19:38:16,731,0
2025-06-01 19:38:16,731,0
2025-06-01 19:38:17,750,0
2025-06-01 19:38:17,727,0
2025-06-01 19:38:17,729,0
2025-06-01 19:38:18,733,0
2025-06-01 19:38:18,738,0
2025-06-01 19:38:18,727,0
2025-06-01 19:38:19,727,0
2025-06-01 19:38:19,727,0
2025-06-01 19:38:19,711,0
2025-06-01 19:38:20,711,0
2025-06-01 19:38:20,718,0
2025-06-01 19:38:20,718,0
2025-06-01 19:38:21,737,0
2025-06-01 19:38:21,728,0
2025-06-01 19:38:21,725,0
2025-06-01 19:38:22,726,0
2025-06-01 19:38:22,708,0
2025-06-01 19:38:22,720,0
2025-06-01 19:38:23,720,0
2025-06-01 19:38:23,720,0
2025-06-01 19:38:23,732,0
2025-06-01 19:38:24,732,0
2025-06-01 19:38:24,732,0
2025-06-01 19:38:24,732,0
2025-06-01 19:38:25,729,0
2025-06-01 19:38:25,717,0
2025-06-01 19:38:25,711,0
2025-06-01 19:38:26,719,0
2025-06-01 19:38:26,716,0
2025-06-01 19:38:26,725,0
2025-06-01 19:38:27,725,0
2025-06-01 19:38:27,725,0
2025-06-01 19:38:27,725,0
2025-06-01 19:38:28,725,0
2025-06-01 19:38:28,725,0
2025-06-01 19:38:28,728,0
2025-06-01 19:38:29,740,0
2025-06-01 19:38:29,831,0
2025-06-01 19:38:29,1566,0
2025-06-01 19:38:30,1486,0
2025-06-01 19:38:30,1096,0
2025-06-01 19:38:30,880,0
2025-06-01 19:38:31,880,0
2025-06-01 19:38:31,880,0
2025-06-01 19:38:31,880,0
2025-06-01 19:38:32,880,0
2025-06-01 19:38:32,880,0
2025-06-01 19:38:32,880,0
2025-06-01 19:38:33,742,0
2025-06-01 19:38:33,743,0
2025-06-01 19:38:33,744,0
2025-06-01 19:38:34,754,0
2025-06-01 19:38:34,746,0
2025-06-01 19:38:34,745,0
2025-06-01 19:38:35,745,0
2025-06-01 19:38:35,745,0
2025-06-01 19:38:36,745,0
2025-06-01 19:38:36,745,0
2025-06-01 19:38:36,745,0
2025-06-01 19:38:37,729,0
2025-06-01 19:38:37,732,0
2025-06-01 19:38:37,710,0
2025-06-01 19:38:38,723,0
2025-06-01 19:38:38,731,0
2025-06-01 19:38:38,736,0
2025-06-01 19:38:39,736,0
2025-06-01 19:38:39,745,0
2025-06-01 19:38:39,745,0
2025-06-01 19:38:40,745,0
2025-06-01 19:38:40,745,0
2025-06-01 19:38:40,745,0
2025-06-01 19:38:41,743,0
2025-06-01 19:38:41,739,0
2025-06-01 19:38:41,734,0
2025-06-01 19:38:42,723,0
2025-06-01 19:38:42,726,0
2025-06-01 19:38:42,748,0
2025-06-01 19:38:43,737,0
2025-06-01 19:38:43,737,0
2025-06-01 19:38:43,729,0
2025-06-01 19:38:44,729,0
2025-06-01 19:38:44,729,0
2025-06-01 19:38:44,727,0
2025-06-01 19:38:45,727,0
2025-06-01 19:38:45,720,0
2025-06-01 19:38:45,722,0
2025-06-01 19:38:46,729,0
2025-06-01 19:38:46,700,0
2025-06-01 19:38:46,709,0
2025-06-01 19:38:47,709,0
2025-06-01 19:38:47,726,0
2025-06-01 19:38:47,726,0
2025-06-01 19:38:48,726,0
2025-06-01 19:38:48,726,0
2025-06-01 19:38:48,726,0
2025-06-01 19:38:49,721,0
2025-06-01 19:38:49,713,0
2025-06-01 19:38:49,729,0
2025-06-01 19:38:50,720,0
2025-06-01 19:38:50,695,0
2025-06-01 19:38:50,706,0
2025-06-01 19:38:51,719,0
2025-06-01 19:38:51,719,0
2025-06-01 19:38:51,719,0
2025-06-01 19:38:52,721,0
2025-06-01 19:38:52,721,0
2025-06-01 19:38:52,714,0
2025-06-01 19:38:53,714,0
2025-06-01 19:38:53,717,0
2025-06-01 19:38:53,730,0
2025-06-01 19:38:54,726,0
2025-06-01 19:38:54,741,0
2025-06-01 19:38:54,733,0
2025-06-01 19:38:55,731,0
2025-06-01 19:38:55,731,0
2025-06-01 19:38:55,731,0
2025-06-01 19:38:56,727,0
2025-06-01 19:38:56,731,0
2025-06-01 19:38:56,728,0
2025-06-01 19:38:57,731,0
2025-06-01 19:38:57,727,0
2025-06-01 19:38:57,721,0
2025-06-01 19:38:58,727,0
2025-06-01 19:38:58,725,0
2025-06-01 19:38:58,721,0
2025-06-01 19:38:59,736,0
2025-06-01 19:38:59,736,0
2025-06-01 19:38:59,736,0
2025-06-01 19:39:00,736,0
2025-06-01 19:39:00,702,0
2025-06-01 19:39:00,702,0
2025-06-01 19:39:01,702,0
2025-06-01 19:39:01,747,0
2025-06-01 19:39:01,736,0
2025-06-01 19:39:02,717,0
2025-06-01 19:39:02,724,0
2025-06-01 19:39:02,728,0
2025-06-01 19:39:03,740,0
2025-06-01 19:39:03,723,0
2025-06-01 19:39:03,723,0
2025-06-01 19:39:04,723,0
2025-06-01 19:39:04,723,0
2025-06-01 19:39:04,723,0
2025-06-01 19:39:05,718,0
2025-06-01 19:39:05,715,0
2025-06-01 19:39:05,733,0
2025-06-01 19:39:06,752,0
2025-06-01 19:39:06,752,0
2025-06-01 19:39:06,717,0
2025-06-01 19:39:07,717,0
2025-06-01 19:39:07,717,0
2025-06-01 19:39:08,726,0
2025-06-01 19:39:08,726,0
2025-06-01 19:39:08,726,0
2025-06-01 19:39:09,726,0
2025-06-01 19:39:09,735,2
2025-06-01 19:39:09,735,2
2025-06-01 19:39:10,735,2
2025-06-01 19:39:10,735,2
2025-06-01 19:39:11,735,2
2025-06-01 19:39:11,735,2
2025-06-01 19:39:11,724,7
2025-06-01 19:39:12,719,7
2025-06-01 19:39:12,719,7
2025-06-01 19:39:12,697,6
2025-06-01 19:39:13,697,6
2025-06-01 19:39:13,720,6
2025-06-01 19:39:13,769,5
2025-06-01 19:39:13,740,5
2025-06-01 19:39:14,726,4
2025-06-01 19:39:14,725,2
2025-06-01 19:39:14,720,0
2025-06-01 19:39:15,670,0
2025-06-01 19:39:15,701,0
2025-06-01 19:39:16,701,0
2025-06-01 19:39:16,922,2
2025-06-01 19:39:16,922,2
2025-06-01 19:39:17,922,5
2025-06-01 19:39:17,1142,6
2025-06-01 19:39:17,1245,7
2025-06-01 19:39:18,1286,9
2025-06-01 19:39:18,1399,10
2025-06-01 19:39:18,1542,11
2025-06-01 19:39:19,1661,12
2025-06-01 19:39:19,1661,13
2025-06-01 19:39:19,1661,13
2025-06-01 19:39:20,1661,13
2025-06-01 19:39:20,1661,15
2025-06-01 19:39:20,1661,15
2025-06-01 19:39:21,1552,17
2025-06-01 19:39:21,1491,17
2025-06-01 19:39:21,1501,17
2025-06-01 19:39:22,1135,18
2025-06-01 19:39:22,1027,17
2025-06-01 19:39:22,1173,18
2025-06-01 19:39:23,1165,18
2025-06-01 19:39:23,1165,18
2025-06-01 19:39:23,1165,19
2025-06-01 19:39:24,1165,19
2025-06-01 19:39:24,1165,20
2025-06-01 19:39:24,1165,20
2025-06-01 19:39:25,1294,21
2025-06-01 19:39:25,1332,21
2025-06-01 19:39:25,1345,21
2025-06-01 19:39:26,1364,22
2025-06-01 19:39:26,1390,22
2025-06-01 19:39:26,1359,22
2025-06-01 19:39:27,1137,22
2025-06-01 19:39:27,1137,22
2025-06-01 19:39:27,1137,21
2025-06-01 19:39:28,1137,21
2025-06-01 19:39:28,869,19
2025-06-01 19:39:28,869,19
2025-06-01 19:39:29,745,16
2025-06-01 19:39:29,725,14
2025-06-01 19:39:29,719,11
2025-06-01 19:39:30,730,8
2025-06-01 19:39:30,705,5
2025-06-01 19:39:30,731,3
2025-06-01 19:39:31,721,0
2025-06-01 19:39:31,721,0
2025-06-01 19:39:31,721,0
2025-06-01 19:39:34,721,0
2025-06-01 19:39:34,721,0
2025-06-01 19:39:34,745,0
2025-06-01 19:39:35,745,0
2025-06-01 19:39:35,785,0
2025-06-01 19:39:35,785,0
2025-06-01 19:39:36,737,0
2025-06-01 19:39:36,737,0
2025-06-01 19:39:37,737,0
2025-06-01 19:39:37,750,0
2025-06-01 19:39:37,745,0
2025-06-01 19:39:38,745,0
2025-06-01 19:39:38,745,0
2025-06-01 19:39:38,741,0
2025-06-01 19:39:39,752,0
2025-06-01 19:39:39,756,0
2025-06-01 19:39:39,765,0
2025-06-01 19:39:40,750,0
2025-06-01 19:39:40,748,0
2025-06-01 19:39:40,755,0
2025-06-01 19:39:41,745,0
2025-06-01 19:39:41,735,0
2025-06-01 19:39:42,735,0
2025-06-01 19:39:42,733,0
2025-06-01 19:39:42,733,0
2025-06-01 19:39:43,733,0
2025-06-01 19:39:43,745,0
2025-06-01 19:39:43,739,0
2025-06-01 19:39:44,742,0
2025-06-01 19:39:44,741,0
2025-06-01 19:39:44,732,0
2025-06-01 19:39:45,749,0
2025-06-01 19:39:45,751,0
2025-06-01 19:39:45,745,0
2025-06-01 19:39:46,745,0
2025-06-01 19:39:46,745,0
2025-06-01 19:39:46,745,0
2025-06-01 19:39:47,745,0
2025-06-01 19:39:47,740,0
2025-06-01 19:39:47,734,0
2025-06-01 19:39:48,727,0
2025-06-01 19:39:48,714,0
2025-06-01 19:39:48,706,0
2025-06-01 19:39:49,708,0
2025-06-01 19:39:49,728,0
2025-06-01 19:39:50,734,0
2025-06-01 19:39:50,734,0
2025-06-01 19:39:50,734,0
2025-06-01 19:39:51,714,0
2025-06-01 19:39:51,726,0
2025-06-01 19:39:51,716,0
2025-06-01 19:39:52,736,0
2025-06-01 19:39:52,725,0
2025-06-01 19:39:52,728,0
2025-06-01 19:39:53,733,0
2025-06-01 19:39:53,733,0
2025-06-01 19:39:53,733,0
2025-06-01 19:39:54,733,0
2025-06-01 19:39:54,724,0
2025-06-01 19:39:54,721,0
2025-06-01 19:39:55,721,0
2025-06-01 19:39:55,726,0
2025-06-01 19:39:55,737,0
2025-06-01 19:39:56,723,0
2025-06-01 19:39:56,730,0
2025-06-01 19:39:56,718,0
2025-06-01 19:39:57,729,0
2025-06-01 19:39:57,729,0
2025-06-01 19:39:57,729,0
2025-06-01 19:39:58,729,0
2025-06-01 19:39:58,729,0
2025-06-01 19:39:58,729,0
2025-06-01 19:39:59,733,0
2025-06-01 19:39:59,727,0
2025-06-01 19:39:59,742,0
2025-06-01 19:40:00,733,0
2025-06-01 19:40:00,730,0
2025-06-01 19:40:00,720,0
2025-06-01 19:40:01,738,0
2025-06-01 19:40:01,721,0
2025-06-01 19:40:02,723,0
2025-06-01 19:40:02,709,0
2025-06-01 19:40:02,709,0
2025-06-01 19:40:03,709,0
2025-06-01 19:40:03,715,0
2025-06-01 19:40:03,723,0
2025-06-01 19:40:04,739,0
2025-06-01 19:40:04,740,0
2025-06-01 19:40:04,731,0
2025-06-01 19:40:05,710,0
2025-06-01 19:40:05,714,0
2025-06-01 19:40:05,718,0
2025-06-01 19:40:06,726,0
2025-06-01 19:40:06,726,0
2025-06-01 19:40:07,726,0
2025-06-01 19:40:07,726,0
2025-06-01 19:40:07,697,0
2025-06-01 19:40:07,705,0
2025-06-01 19:40:08,721,0
2025-06-01 19:40:08,727,0
2025-06-01 19:40:08,728,0
2025-06-01 19:40:09,722,0
2025-06-01 19:40:09,722,0
2025-06-01 19:40:09,718,0
2025-06-01 19:40:10,718,0
2025-06-01 19:40:10,743,0
2025-06-01 19:40:11,743,0
2025-06-01 19:40:11,714,0
2025-06-01 19:40:11,722,0
2025-06-01 19:40:12,726,0
2025-06-01 19:40:12,730,0
2025-06-01 19:40:12,748,0
2025-06-01 19:40:13,733,0
2025-06-01 19:40:13,734,0
2025-06-01 19:40:13,734,0
2025-06-01 19:40:14,734,0
2025-06-01 19:40:14,659,0
2025-06-01 19:40:15,659,0
2025-06-01 19:40:15,659,0
2025-06-01 19:40:15,688,2
2025-06-01 19:40:16,724,2
2025-06-01 19:40:16,715,0
2025-06-01 19:40:16,707,1
2025-06-01 19:40:17,701,2
2025-06-01 19:40:17,698,3
2025-06-01 19:40:17,698,3
2025-06-01 19:40:18,698,3
2025-06-01 19:40:19,698,3
2025-06-01 19:40:19,698,3
2025-06-01 19:40:20,698,7
2025-06-01 19:40:20,1041,7
2025-06-01 19:40:20,1041,7
2025-06-01 19:40:21,1436,10
2025-06-01 19:40:21,1436,10
2025-06-01 19:40:22,1436,10
2025-06-01 19:40:22,1436,10
2025-06-01 19:40:22,1786,16
2025-06-01 19:40:23,1710,18
2025-06-01 19:40:23,1804,19
2025-06-01 19:40:23,1920,21
2025-06-01 19:40:24,2038,22
2025-06-01 19:40:24,2044,24
2025-06-01 19:40:24,2109,25
2025-06-01 19:40:25,1835,27
2025-06-01 19:40:25,1598,28
2025-06-01 19:40:25,1628,29
2025-06-01 19:40:26,1628,29
2025-06-01 19:40:26,1701,30
2025-06-01 19:40:26,1765,31
2025-06-01 19:40:27,1765,31
2025-06-01 19:40:27,1629,33
2025-06-01 19:40:27,1427,32
2025-06-01 19:40:28,1356,30
2025-06-01 19:40:28,1214,27
2025-06-01 19:40:28,1108,24
2025-06-01 19:40:29,988,22
2025-06-01 19:40:29,881,19
2025-06-01 19:40:29,881,19
2025-06-01 19:40:30,760,16
2025-06-01 19:40:30,760,16
2025-06-01 19:40:30,760,16
2025-06-01 19:40:31,760,16
2025-06-01 19:40:31,729,9
2025-06-01 19:40:31,727,7
2025-06-01 19:40:32,713,7
2025-06-01 19:40:32,717,7
2025-06-01 19:40:32,725,7
2025-06-01 19:40:33,802,8
2025-06-01 19:40:33,880,8
2025-06-01 19:40:33,880,8
2025-06-01 19:40:34,880,8
2025-06-01 19:40:34,880,8
2025-06-01 19:40:34,880,8
2025-06-01 19:40:35,880,8
2025-06-01 19:40:35,1775,19
