timestamp,escenario,rpm
2025-06-02 17:24:38,ralenti,692
2025-06-02 17:24:38,ralenti,708
2025-06-02 17:24:38,ralenti,712
2025-06-02 17:24:38,ralenti,708
2025-06-02 17:24:39,ralenti,682
2025-06-02 17:24:39,ralenti,709
2025-06-02 17:24:39,ralenti,708
2025-06-02 17:24:39,ralenti,721
2025-06-02 17:24:39,ralenti,727
2025-06-02 17:24:40,ralenti,715
2025-06-02 17:24:40,ralenti,686
2025-06-02 17:24:40,ralenti,705
2025-06-02 17:24:40,ralenti,704
2025-06-02 17:24:41,ralenti,675
2025-06-02 17:24:41,ralenti,710
2025-06-02 17:24:41,ralenti,724
2025-06-02 17:24:41,ralenti,715
2025-06-02 17:24:42,ralenti,707
2025-06-02 17:24:42,ralenti,710
2025-06-02 17:24:42,ralenti,686
2025-06-02 17:24:43,ralenti,693
2025-06-02 17:24:43,ralenti,714
2025-06-02 17:24:43,ralenti,716
2025-06-02 17:24:43,ralenti,726
2025-06-02 17:24:43,ralenti,723
2025-06-02 17:24:44,ralenti,706
2025-06-02 17:24:44,ralenti,731
2025-06-02 17:24:44,ralenti,731
2025-06-02 17:24:44,ralenti,726
2025-06-02 17:24:45,ralenti,737
2025-06-02 17:24:45,ralenti,719
2025-06-02 17:24:45,ralenti,696
2025-06-02 17:24:45,ralenti,706
2025-06-02 17:24:46,ralenti,665
2025-06-02 17:24:46,ralenti,677
2025-06-02 17:24:46,ralenti,705
2025-06-02 17:24:47,ralenti,715
2025-06-02 17:24:47,ralenti,721
2025-06-02 17:24:47,ralenti,707
2025-06-02 17:24:47,ralenti,715
2025-06-02 17:24:47,ralenti,705
2025-06-02 17:24:48,ralenti,749
2025-06-02 17:24:48,ralenti,842
2025-06-02 17:24:48,ralenti,965
2025-06-02 17:24:48,ralenti,1170
2025-06-02 17:24:48,ralenti,1311
2025-06-02 17:24:49,ralenti,1367
2025-06-02 17:24:49,ralenti,1300
2025-06-02 17:24:49,ralenti,843
2025-06-02 17:24:50,ralenti,865
2025-06-02 17:24:50,ralenti,724
2025-06-02 17:24:50,ralenti,736
2025-06-02 17:24:51,ralenti,748
2025-06-02 17:24:51,ralenti,729
2025-06-02 17:24:51,ralenti,733
2025-06-02 17:24:51,ralenti,743
2025-06-02 17:24:51,ralenti,727
2025-06-02 17:24:52,ralenti,723
2025-06-02 17:24:52,ralenti,718
2025-06-02 17:24:52,ralenti,710
2025-06-02 17:24:52,ralenti,713
2025-06-02 17:24:53,ralenti,700
2025-06-02 17:24:53,ralenti,694
2025-06-02 17:24:53,ralenti,710
2025-06-02 17:24:53,ralenti,710
2025-06-02 17:24:54,ralenti,706
2025-06-02 17:24:54,ralenti,714
2025-06-02 17:24:54,ralenti,994
2025-06-02 17:24:54,ralenti,1469
2025-06-02 17:24:55,ralenti,1160
2025-06-02 17:24:55,ralenti,1133
2025-06-02 17:24:55,ralenti,1223
2025-06-02 17:24:55,ralenti,1283
2025-06-02 17:24:55,ralenti,1388
2025-06-02 17:24:56,ralenti,1459
2025-06-02 17:24:56,ralenti,1499
2025-06-02 17:24:56,ralenti,1543
2025-06-02 17:24:56,ralenti,1596
2025-06-02 17:24:56,ralenti,1595
2025-06-02 17:24:57,ralenti,1395
2025-06-02 17:24:57,ralenti,1276
2025-06-02 17:24:57,ralenti,1106
2025-06-02 17:24:58,ralenti,967
2025-06-02 17:24:58,ralenti,796
2025-06-02 17:24:58,ralenti,788
2025-06-02 17:24:58,ralenti,802
2025-06-02 17:24:59,ralenti,725
2025-06-02 17:24:59,ralenti,712
2025-06-02 17:24:59,ralenti,714
2025-06-02 17:24:59,ralenti,695
2025-06-02 17:24:59,ralenti,684
2025-06-02 17:25:00,ralenti,706
2025-06-02 17:25:00,ralenti,718
2025-06-02 17:25:00,ralenti,714
2025-06-02 17:25:00,ralenti,702
2025-06-02 17:25:01,ralenti,695
2025-06-02 17:25:01,ralenti,738
2025-06-02 17:25:01,ralenti,737
2025-06-02 17:25:01,ralenti,751
2025-06-02 17:25:02,ralenti,716
2025-06-02 17:25:02,ralenti,752
2025-06-02 17:25:02,ralenti,725
2025-06-02 17:25:03,ralenti,739
2025-06-02 17:25:03,ralenti,736
2025-06-02 17:25:03,ralenti,741
2025-06-02 17:25:03,ralenti,741
2025-06-02 17:25:04,ralenti,739
2025-06-02 17:25:04,ralenti,745
2025-06-02 17:25:04,ralenti,744
2025-06-02 17:25:04,ralenti,751
2025-06-02 17:25:04,ralenti,736
2025-06-02 17:25:05,ralenti,711
2025-06-02 17:25:05,ralenti,731
2025-06-02 17:25:05,ralenti,742
2025-06-02 17:25:06,ralenti,718
2025-06-02 17:25:06,ralenti,726
2025-06-02 17:25:06,ralenti,719
2025-06-02 17:25:07,ralenti,721
2025-06-02 17:25:07,ralenti,735
2025-06-02 17:25:07,ralenti,713
2025-06-02 17:25:08,ralenti,723
2025-06-02 17:25:08,ralenti,737
2025-06-02 17:25:08,ralenti,732
2025-06-02 17:25:08,ralenti,588
