timestamp,escenario,rpm
2025-06-02 16:49:21,ralenti,1065
2025-06-02 16:49:21,ralenti,1064
2025-06-02 16:49:21,ralenti,1053
2025-06-02 16:49:21,ralenti,1052
2025-06-02 16:49:23,ralenti,1051
2025-06-02 16:49:23,ralenti,1045
2025-06-02 16:49:23,ralenti,1040
2025-06-02 16:49:23,ralenti,1055
2025-06-02 16:49:23,ralenti,1035
2025-06-02 16:49:24,ralenti,1051
2025-06-02 16:49:24,ralenti,1034
2025-06-02 16:49:24,ralenti,1043
2025-06-02 16:49:24,ralenti,1031
2025-06-02 16:49:24,ralenti,1038
2025-06-02 16:49:25,ralenti,1031
2025-06-02 16:49:25,ralenti,1037
2025-06-02 16:49:25,ralenti,1052
2025-06-02 16:49:25,ralenti,1045
2025-06-02 16:49:25,ralenti,1043
2025-06-02 16:49:26,ralenti,1044
2025-06-02 16:49:26,ralenti,1014
2025-06-02 16:49:26,ralenti,1014
2025-06-02 16:49:26,ralenti,1015
2025-06-02 16:49:26,ralenti,1021
2025-06-02 16:49:27,ralenti,1029
2025-06-02 16:49:27,ralenti,1040
2025-06-02 16:49:27,ralenti,1057
2025-06-02 16:49:27,ralenti,1049
2025-06-02 16:49:27,ralenti,1044
2025-06-02 16:49:28,ralenti,1018
2025-06-02 16:49:28,ralenti,1031
2025-06-02 16:49:28,ralenti,1020
2025-06-02 16:49:28,ralenti,1012
2025-06-02 16:49:28,ralenti,1017
2025-06-02 16:49:28,ralenti,1025
2025-06-02 16:49:29,ralenti,1002
2025-06-02 16:49:29,ralenti,1027
2025-06-02 16:49:29,ralenti,1013
2025-06-02 16:49:29,ralenti,986
2025-06-02 16:49:29,ralenti,992
2025-06-02 16:49:30,ralenti,1002
2025-06-02 16:49:30,ralenti,1003
2025-06-02 16:49:30,ralenti,1013
2025-06-02 16:49:30,ralenti,999
2025-06-02 16:49:30,ralenti,995
2025-06-02 16:49:31,ralenti,992
2025-06-02 16:49:31,ralenti,990
2025-06-02 16:49:38,ralenti,918
2025-06-02 16:49:38,ralenti,948
2025-06-02 16:49:38,ralenti,927
2025-06-02 16:49:38,ralenti,935
2025-06-02 16:49:38,ralenti,936
2025-06-02 16:49:39,ralenti,936
2025-06-02 16:49:39,ralenti,914
2025-06-02 16:49:39,ralenti,913
2025-06-02 16:49:39,ralenti,899
2025-06-02 16:49:39,ralenti,912
2025-06-02 16:49:39,ralenti,907
2025-06-02 16:49:40,ralenti,890
2025-06-02 16:49:40,ralenti,914
2025-06-02 16:49:40,ralenti,891
2025-06-02 16:49:40,ralenti,884
2025-06-02 16:49:40,ralenti,894
2025-06-02 16:49:40,ralenti,904
2025-06-02 16:49:41,ralenti,889
2025-06-02 16:49:41,ralenti,897
2025-06-02 16:49:41,ralenti,886
2025-06-02 16:49:41,ralenti,857
2025-06-02 16:49:41,ralenti,876
2025-06-02 16:49:42,ralenti,882
2025-06-02 16:49:42,ralenti,874
2025-06-02 16:49:42,ralenti,857
2025-06-02 16:49:42,ralenti,865
2025-06-02 16:49:42,ralenti,864
2025-06-02 16:49:42,ralenti,874
2025-06-02 16:49:43,ralenti,880
2025-06-02 16:49:43,ralenti,863
2025-06-02 16:49:43,ralenti,845
2025-06-02 16:49:43,ralenti,856
2025-06-02 16:49:43,ralenti,826
2025-06-02 16:49:43,ralenti,852
2025-06-02 16:49:44,ralenti,854
2025-06-02 16:49:44,ralenti,863
2025-06-02 16:49:44,ralenti,851
2025-06-02 16:49:44,ralenti,845
2025-06-02 16:49:44,ralenti,833
2025-06-02 16:49:44,ralenti,821
2025-06-02 16:49:44,ralenti,821
2025-06-02 16:49:45,ralenti,814
2025-06-02 16:49:45,ralenti,810
2025-06-02 16:49:45,ralenti,810
2025-06-02 16:49:45,ralenti,807
2025-06-02 16:49:45,ralenti,802
2025-06-02 16:49:45,ralenti,815
2025-06-02 16:49:45,ralenti,795
2025-06-02 16:49:46,ralenti,806
2025-06-02 16:49:46,ralenti,801
2025-06-02 16:49:46,ralenti,784
2025-06-02 16:49:46,ralenti,803
2025-06-02 16:49:46,ralenti,781
2025-06-02 16:49:46,ralenti,804
2025-06-02 16:49:46,ralenti,795
2025-06-02 16:49:47,ralenti,755
2025-06-02 16:49:47,ralenti,793
2025-06-02 16:49:47,ralenti,774
2025-06-02 16:49:47,ralenti,760
2025-06-02 16:49:47,ralenti,764
2025-06-02 16:49:47,ralenti,773
2025-06-02 16:49:47,ralenti,766
2025-06-02 16:49:48,ralenti,744
2025-06-02 16:49:48,ralenti,859
2025-06-02 16:49:48,ralenti,846
2025-06-02 16:49:48,ralenti,879
2025-06-02 16:49:48,ralenti,814
2025-06-02 16:49:48,ralenti,781
2025-06-02 16:49:49,ralenti,761
2025-06-02 16:49:49,ralenti,761
2025-06-02 16:49:49,ralenti,757
2025-06-02 16:49:49,ralenti,760
2025-06-02 16:49:50,ralenti,746
2025-06-02 16:49:50,ralenti,722
2025-06-02 16:49:50,ralenti,726
2025-06-02 16:49:50,ralenti,731
2025-06-02 16:49:51,ralenti,744
2025-06-02 16:49:51,ralenti,741
2025-06-02 16:49:51,ralenti,724
2025-06-02 16:49:51,ralenti,728
2025-06-02 16:49:51,ralenti,715
2025-06-02 16:49:52,ralenti,740
2025-06-02 16:49:52,ralenti,731
2025-06-02 16:49:52,ralenti,711
2025-06-02 16:49:52,ralenti,705
2025-06-02 16:49:52,ralenti,719
2025-06-02 16:49:53,ralenti,711
2025-06-02 16:49:53,ralenti,721
2025-06-02 16:49:53,ralenti,712
2025-06-02 16:49:53,ralenti,694
2025-06-02 16:49:54,ralenti,724
2025-06-02 16:49:54,ralenti,693
2025-06-02 16:49:54,ralenti,706
2025-06-02 16:49:54,ralenti,737
2025-06-02 16:49:55,ralenti,720
2025-06-02 16:49:55,ralenti,732
2025-06-02 16:49:55,ralenti,731
2025-06-02 16:49:55,ralenti,725
2025-06-02 16:49:55,ralenti,738
2025-06-02 16:49:55,ralenti,704
2025-06-02 16:49:56,ralenti,723
2025-06-02 16:49:56,ralenti,710
2025-06-02 16:49:56,ralenti,730
2025-06-02 16:49:56,ralenti,725
2025-06-02 16:49:56,ralenti,727
2025-06-02 16:49:57,ralenti,718
2025-06-02 16:49:57,ralenti,690
2025-06-02 16:49:57,ralenti,706
2025-06-02 16:49:58,ralenti,711
2025-06-02 16:49:58,ralenti,706
2025-06-02 16:49:58,ralenti,728
2025-06-02 16:49:58,ralenti,735
2025-06-02 16:49:59,ralenti,723
2025-06-02 16:49:59,ralenti,736
2025-06-02 16:49:59,ralenti,732
2025-06-02 16:49:59,ralenti,735
2025-06-02 16:49:59,ralenti,740
2025-06-02 16:50:00,ralenti,725
2025-06-02 16:50:00,ralenti,738
2025-06-02 16:50:00,ralenti,726
2025-06-02 16:50:00,ralenti,736
2025-06-02 16:50:00,ralenti,723
2025-06-02 16:50:00,ralenti,720
2025-06-02 16:50:01,ralenti,717
2025-06-02 16:50:01,ralenti,702
2025-06-02 16:50:01,ralenti,717
2025-06-02 16:50:01,ralenti,708
2025-06-02 16:50:02,ralenti,727
2025-06-02 16:50:02,ralenti,818
2025-06-02 16:50:02,ralenti,825
2025-06-02 16:50:02,ralenti,785
2025-06-02 16:50:03,ralenti,720
2025-06-02 16:50:03,ralenti,740
2025-06-02 16:50:03,ralenti,727
2025-06-02 16:50:03,ralenti,739
2025-06-02 16:50:03,ralenti,733
2025-06-02 16:50:04,ralenti,719
2025-06-02 16:50:04,ralenti,713
2025-06-02 16:50:04,ralenti,682
2025-06-02 16:50:06,ralenti,710
2025-06-02 16:50:06,ralenti,708
2025-06-02 16:50:06,ralenti,719
2025-06-02 16:50:07,ralenti,733
2025-06-02 16:50:07,ralenti,722
2025-06-02 16:50:07,ralenti,705
2025-06-02 16:50:09,ralenti,719
2025-06-02 16:50:09,ralenti,741
2025-06-02 16:50:09,ralenti,720
2025-06-02 16:50:09,ralenti,724
2025-06-02 16:50:10,ralenti,746
2025-06-02 16:50:10,ralenti,723
2025-06-02 16:50:10,ralenti,725
2025-06-02 16:50:10,ralenti,739
2025-06-02 16:50:11,ralenti,723
2025-06-02 16:50:11,ralenti,741
2025-06-02 16:50:11,ralenti,725
2025-06-02 16:50:11,ralenti,713
2025-06-02 16:50:11,ralenti,724
2025-06-02 16:50:12,ralenti,717
2025-06-02 16:50:12,ralenti,726
2025-06-02 16:50:12,ralenti,737
2025-06-02 16:50:13,ralenti,715
2025-06-02 16:50:13,ralenti,728
2025-06-02 16:50:13,ralenti,719
2025-06-02 16:50:13,ralenti,701
2025-06-02 16:50:13,ralenti,710
2025-06-02 16:50:14,ralenti,718
2025-06-02 16:50:14,ralenti,712
2025-06-02 16:50:14,ralenti,730
2025-06-02 16:50:14,ralenti,724
2025-06-02 16:50:15,ralenti,695
2025-06-02 16:50:15,ralenti,721
2025-06-02 16:50:15,ralenti,723
2025-06-02 16:50:16,ralenti,730
2025-06-02 16:50:16,ralenti,728
2025-06-02 16:50:16,ralenti,714
2025-06-02 16:50:16,ralenti,703
2025-06-02 16:50:17,ralenti,720
2025-06-02 16:50:17,ralenti,728
2025-06-02 16:50:17,ralenti,729
2025-06-02 16:50:17,ralenti,730
2025-06-02 16:50:17,ralenti,710
2025-06-02 16:50:18,ralenti,728
