timestamp,escenario,rpm
2025-06-02 09:01:39,,
2025-06-02 09:01:39,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:40,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:41,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:42,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:43,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,
2025-06-02 09:01:44,,"OK>"
2025-06-02 09:01:44,,"410C0B88410C0B7C"
2025-06-02 09:01:45,,">410C0B48410C0B48"
2025-06-02 09:01:45,,"STOPPED>7F10127F1013>410C0B2C410C0B40"
2025-06-02 09:01:45,,">410C0B34410C0B2C"
2025-06-02 09:01:45,,">410C0B60410C0B80"
2025-06-02 09:01:45,,">410C0B3C410C0B24"
2025-06-02 09:01:46,,">"
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:46,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:47,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:48,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:49,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:50,,
2025-06-02 09:01:51,,
