2025-06-12 18:35:17,711 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:17,712 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:17,859 [DEBUG] PID COOLANT_TEMP valor recibido: 41 degree_Celsius
2025-06-12 18:35:17,860 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 41.0
2025-06-12 18:35:17,965 [DEBUG] PID RPM valor recibido: 764.0 revolutions_per_minute
2025-06-12 18:35:17,965 [INFO] PID RPM actualizado en stream multipid: 764.0
2025-06-12 18:35:18,059 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:18,059 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:18,207 [DEBUG] PID COOLANT_TEMP valor recibido: 41 degree_Celsius
2025-06-12 18:35:18,207 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 41.0
2025-06-12 18:35:18,299 [DEBUG] PID RPM valor recibido: 796.0 revolutions_per_minute
2025-06-12 18:35:18,300 [INFO] PID RPM actualizado en stream multipid: 796.0
2025-06-12 18:35:18,388 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:18,388 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:18,530 [DEBUG] PID COOLANT_TEMP valor recibido: 41 degree_Celsius
2025-06-12 18:35:18,530 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 41.0
2025-06-12 18:35:18,637 [DEBUG] PID RPM valor recibido: 775.0 revolutions_per_minute
2025-06-12 18:35:18,638 [INFO] PID RPM actualizado en stream multipid: 775.0
2025-06-12 18:35:18,736 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:18,737 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:18,879 [DEBUG] PID COOLANT_TEMP valor recibido: 41 degree_Celsius
2025-06-12 18:35:18,880 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 41.0
2025-06-12 18:35:18,969 [DEBUG] PID RPM valor recibido: 786.0 revolutions_per_minute
2025-06-12 18:35:18,969 [INFO] PID RPM actualizado en stream multipid: 786.0
2025-06-12 18:35:19,061 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:19,061 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:19,196 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:19,197 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:19,288 [DEBUG] PID RPM valor recibido: 787.0 revolutions_per_minute
2025-06-12 18:35:19,289 [INFO] PID RPM actualizado en stream multipid: 787.0
2025-06-12 18:35:19,397 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:19,398 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:19,541 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:19,542 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:19,627 [DEBUG] PID RPM valor recibido: 765.0 revolutions_per_minute
2025-06-12 18:35:19,628 [INFO] PID RPM actualizado en stream multipid: 765.0
2025-06-12 18:35:19,719 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:19,719 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:19,867 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:19,868 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:19,971 [DEBUG] PID RPM valor recibido: 762.0 revolutions_per_minute
2025-06-12 18:35:19,971 [INFO] PID RPM actualizado en stream multipid: 762.0
2025-06-12 18:35:20,072 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:20,072 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:20,218 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:20,219 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:20,307 [DEBUG] PID RPM valor recibido: 790.0 revolutions_per_minute
2025-06-12 18:35:20,308 [INFO] PID RPM actualizado en stream multipid: 790.0
2025-06-12 18:35:20,410 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:20,411 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:20,559 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:20,559 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:20,656 [DEBUG] PID RPM valor recibido: 796.0 revolutions_per_minute
2025-06-12 18:35:20,657 [INFO] PID RPM actualizado en stream multipid: 796.0
2025-06-12 18:35:20,781 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:20,782 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:20,927 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:20,928 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:21,030 [DEBUG] PID RPM valor recibido: 779.0 revolutions_per_minute
2025-06-12 18:35:21,031 [INFO] PID RPM actualizado en stream multipid: 779.0
2025-06-12 18:35:21,132 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:21,133 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:21,280 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:21,281 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:21,370 [DEBUG] PID RPM valor recibido: 778.0 revolutions_per_minute
2025-06-12 18:35:21,370 [INFO] PID RPM actualizado en stream multipid: 778.0
2025-06-12 18:35:21,456 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:21,456 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:21,599 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:21,600 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:21,697 [DEBUG] PID RPM valor recibido: 784.0 revolutions_per_minute
2025-06-12 18:35:21,697 [INFO] PID RPM actualizado en stream multipid: 784.0
2025-06-12 18:35:21,788 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:21,789 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:21,939 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:21,941 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:22,042 [DEBUG] PID RPM valor recibido: 793.0 revolutions_per_minute
2025-06-12 18:35:22,042 [INFO] PID RPM actualizado en stream multipid: 793.0
2025-06-12 18:35:22,136 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:22,137 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:22,285 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:22,285 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:22,377 [DEBUG] PID RPM valor recibido: 788.0 revolutions_per_minute
2025-06-12 18:35:22,378 [INFO] PID RPM actualizado en stream multipid: 788.0
2025-06-12 18:35:22,468 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:22,468 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:22,610 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
