Timestamp,PID,Name,Value,Unit
2025-06-07 11:39:12.866,010C,RPM,697,RPM
2025-06-07 11:39:13.661,010F,Temp_Admision,-30,°C
2025-06-07 11:39:13.861,010C,RPM,705,RPM
2025-06-07 11:39:14.050,010C,RPM,704,RPM
2025-06-07 11:39:14.611,010F,Temp_Admision,-29,°C
2025-06-07 11:39:14.811,010C,RPM,700,RPM
2025-06-07 11:39:15.000,010C,RPM,682,RPM
2025-06-07 11:39:15.602,010F,Temp_Admision,-30,°C
2025-06-07 11:39:15.602,012F,Combustible,9.8,%
2025-06-07 11:39:15.602,0142,Voltaje,14.1,V
2025-06-07 11:39:15.602,010B,Presion_MAP,33,kPa
2025-06-07 11:39:15.681,010C,RPM,699,RPM
2025-06-07 11:39:15.771,010C,RPM,693,RPM
2025-06-07 11:39:15.962,010C,RPM,689,RPM
2025-06-07 11:39:16.158,010C,RPM,705,RPM
2025-06-07 11:39:16.600,010F,Temp_Admision,27,°C
2025-06-07 11:39:16.600,012F,Combustible,9.8,%
2025-06-07 11:39:16.600,0142,Voltaje,14.4,V
2025-06-07 11:39:16.600,010B,Presion_MAP,33,kPa
2025-06-07 11:39:16.692,010C,RPM,703,RPM
2025-06-07 11:39:16.882,010C,RPM,699,RPM
2025-06-07 11:39:17.073,010C,RPM,713,RPM
2025-06-07 11:39:17.601,010F,Temp_Admision,27,°C
2025-06-07 11:39:17.601,012F,Combustible,9.8,%
2025-06-07 11:39:17.601,0142,Voltaje,14.1,V
2025-06-07 11:39:17.601,010B,Presion_MAP,33,kPa
2025-06-07 11:39:17.695,010C,RPM,691,RPM
2025-06-07 11:39:17.792,010C,RPM,696,RPM
2025-06-07 11:39:18.004,010C,RPM,677,RPM
2025-06-07 11:39:18.210,010C,RPM,688,RPM
2025-06-07 11:39:18.621,010F,Temp_Admision,27,°C
2025-06-07 11:39:18.813,010C,RPM,682,RPM
2025-06-07 11:39:19.004,010C,RPM,695,RPM
2025-06-07 11:39:19.600,010F,Temp_Admision,-30,°C
2025-06-07 11:39:19.600,012F,Combustible,9.8,%
2025-06-07 11:39:19.600,0142,Voltaje,14.1,V
2025-06-07 11:39:19.600,010B,Presion_MAP,33,kPa
2025-06-07 11:39:19.680,010C,RPM,691,RPM
2025-06-07 11:39:19.764,010C,RPM,698,RPM
2025-06-07 11:39:19.955,010C,RPM,702,RPM
2025-06-07 11:39:20.148,010C,RPM,709,RPM
2025-06-07 11:39:20.599,010F,Temp_Admision,28,°C
2025-06-07 11:39:20.599,012F,Combustible,9.8,%
2025-06-07 11:39:20.599,0142,Voltaje,14.2,V
2025-06-07 11:39:20.599,010B,Presion_MAP,33,kPa
2025-06-07 11:39:20.681,010C,RPM,699,RPM
2025-06-07 11:39:20.872,010C,RPM,701,RPM
2025-06-07 11:39:21.072,010C,RPM,694,RPM
2025-06-07 11:39:21.601,010F,Temp_Admision,28,°C
2025-06-07 11:39:21.601,012F,Combustible,9.8,%
2025-06-07 11:39:21.601,0142,Voltaje,14.1,V
2025-06-07 11:39:21.601,010B,Presion_MAP,33,kPa
2025-06-07 11:39:21.679,010C,RPM,701,RPM
2025-06-07 11:39:21.761,010C,RPM,695,RPM
2025-06-07 11:39:21.957,010C,RPM,695,RPM
2025-06-07 11:39:22.144,010C,RPM,680,RPM
2025-06-07 11:39:22.601,010F,Temp_Admision,28,°C
2025-06-07 11:39:22.601,012F,Combustible,9.8,%
2025-06-07 11:39:22.601,0142,Voltaje,14.1,V
2025-06-07 11:39:22.601,010B,Presion_MAP,33,kPa
2025-06-07 11:39:22.682,010C,RPM,693,RPM
2025-06-07 11:39:22.880,010C,RPM,699,RPM
2025-06-07 11:39:23.073,010C,RPM,716,RPM
2025-06-07 11:39:23.600,010F,Temp_Admision,28,°C
2025-06-07 11:39:23.600,012F,Combustible,9.8,%
2025-06-07 11:39:23.600,0142,Voltaje,14.4,V
2025-06-07 11:39:23.600,010B,Presion_MAP,33,kPa
2025-06-07 11:39:23.684,010C,RPM,688,RPM
2025-06-07 11:39:23.762,010C,RPM,704,RPM
2025-06-07 11:39:23.952,010C,RPM,707,RPM
2025-06-07 11:39:24.144,010C,RPM,701,RPM
2025-06-07 11:39:24.601,010F,Temp_Admision,28,°C
2025-06-07 11:39:24.601,012F,Combustible,9.8,%
2025-06-07 11:39:24.601,0142,Voltaje,14.1,V
2025-06-07 11:39:24.601,010B,Presion_MAP,33,kPa
2025-06-07 11:39:24.682,010C,RPM,698,RPM
2025-06-07 11:39:24.880,010C,RPM,679,RPM
2025-06-07 11:39:25.070,010C,RPM,693,RPM
2025-06-07 11:39:25.600,010F,Temp_Admision,28,°C
2025-06-07 11:39:25.600,012F,Combustible,9.8,%
2025-06-07 11:39:25.600,0142,Voltaje,14.3,V
2025-06-07 11:39:25.600,010B,Presion_MAP,33,kPa
2025-06-07 11:39:25.684,010C,RPM,706,RPM
2025-06-07 11:39:25.762,010C,RPM,680,RPM
2025-06-07 11:39:25.952,010C,RPM,695,RPM
2025-06-07 11:39:26.152,010C,RPM,697,RPM
2025-06-07 11:39:26.813,010F,Temp_Admision,28,°C
