Timestamp,PID,Name,Value,Unit
2025-06-07 15:18:13.884,PID_SELECTION,FAST,010C,
2025-06-07 15:18:13.884,PID_SELECTION,SLOW,010F,
2025-06-07 15:18:13.884,PID_SELECTION,EXTENDED,221910,
2025-06-07 15:18:13.884,PID_SELECTION,FAST,010C,
2025-06-07 15:18:13.884,PID_SELECTION,SLOW,010F,
2025-06-07 15:18:13.884,PID_SELECTION,EXTENDED,221910,
2025-06-07 15:18:14.688,010F,Temp_Admision,-40,°C
2025-06-07 15:18:14.944,010C,RPM,735,RPM
2025-06-07 15:18:15.055,010C,RPM,721,RPM
2025-06-07 15:18:15.605,010F,Temp_Admision,-40,°C
2025-06-07 15:18:15.715,010C,RPM,729,RPM
2025-06-07 15:18:15.925,010C,RPM,722,RPM
2025-06-07 15:18:16.263,010F,Temp_Admision,-40,°C
2025-06-07 15:18:16.374,010C,RPM,715,RPM
2025-06-07 15:18:16.584,010C,RPM,730,RPM
2025-06-07 15:18:16.773,010C,RPM,743,RPM
2025-06-07 15:18:16.986,010C,RPM,723,RPM
2025-06-07 15:18:17.298,010F,Temp_Admision,-40,°C
2025-06-07 15:18:17.405,010C,RPM,718,RPM
2025-06-07 15:18:17.505,010C,RPM,720,RPM
2025-06-07 15:18:17.605,010C,RPM,732,RPM
2025-06-07 15:18:17.803,010C,RPM,723,RPM
2025-06-07 15:18:18.227,010F,Temp_Admision,-40,°C
2025-06-07 15:18:18.326,010C,RPM,726,RPM
2025-06-07 15:18:18.422,010C,RPM,730,RPM
2025-06-07 15:18:18.602,010C,RPM,735,RPM
2025-06-07 15:18:18.792,010C,RPM,720,RPM
2025-06-07 15:18:19.239,010F,Temp_Admision,-40,°C
2025-06-07 15:18:19.323,010C,RPM,704,RPM
2025-06-07 15:18:19.415,010C,RPM,727,RPM
2025-06-07 15:18:19.627,010C,RPM,719,RPM
2025-06-07 15:18:19.818,010C,RPM,714,RPM
2025-06-07 15:18:20.221,010F,Temp_Admision,-40,°C
2025-06-07 15:18:20.325,010C,RPM,723,RPM
2025-06-07 15:18:20.427,010C,RPM,726,RPM
2025-06-07 15:18:20.674,010C,RPM,731,RPM
2025-06-07 15:18:20.801,010C,RPM,727,RPM
2025-06-07 15:18:21.223,010F,Temp_Admision,-40,°C
2025-06-07 15:18:21.350,010C,RPM,693,RPM
2025-06-07 15:18:21.454,010C,RPM,706,RPM
2025-06-07 15:18:21.726,010C,RPM,724,RPM
2025-06-07 15:18:21.893,010C,RPM,710,RPM
2025-06-07 15:18:22.236,010F,Temp_Admision,-40,°C
2025-06-07 15:18:22.326,010C,RPM,703,RPM
2025-06-07 15:18:22.532,010C,RPM,713,RPM
2025-06-07 15:18:22.781,010C,RPM,718,RPM
2025-06-07 15:18:22.977,010C,RPM,710,RPM
2025-06-07 15:18:23.324,010F,Temp_Admision,-40,°C
2025-06-07 15:18:23.417,010C,RPM,709,RPM
2025-06-07 15:18:23.607,010C,RPM,718,RPM
2025-06-07 15:18:23.826,010C,RPM,719,RPM
2025-06-07 15:18:24.234,010F,Temp_Admision,-40,°C
2025-06-07 15:18:24.330,010C,RPM,702,RPM
2025-06-07 15:18:24.426,010C,RPM,725,RPM
2025-06-07 15:18:24.627,010C,RPM,708,RPM
2025-06-07 15:18:24.886,010C,RPM,710,RPM
2025-06-07 15:18:25.220,010F,Temp_Admision,-40,°C
2025-06-07 15:18:25.304,010C,RPM,708,RPM
2025-06-07 15:18:25.517,010C,RPM,703,RPM
2025-06-07 15:18:25.727,010C,RPM,718,RPM
2025-06-07 15:18:25.940,010C,RPM,720,RPM
2025-06-07 15:18:26.259,010F,Temp_Admision,-40,°C
2025-06-07 15:18:26.379,010C,RPM,708,RPM
2025-06-07 15:18:26.488,010C,RPM,722,RPM
2025-06-07 15:18:26.589,010C,RPM,715,RPM
2025-06-07 15:19:18.516,010C,RPM,688,RPM
2025-06-07 15:19:18.770,010C,RPM,698,RPM
2025-06-07 15:19:18.890,010C,RPM,697,RPM
2025-06-07 15:19:19.313,010F,Temp_Admision,47,°C
2025-06-07 15:19:19.428,010C,RPM,711,RPM
2025-06-07 15:19:19.548,010C,RPM,682,RPM
2025-06-07 15:19:19.768,010C,RPM,684,RPM
2025-06-07 15:19:19.978,010C,RPM,699,RPM
2025-06-07 15:19:20.338,010F,Temp_Admision,47,°C
2025-06-07 15:19:20.430,010C,RPM,693,RPM
2025-06-07 15:19:20.619,010C,RPM,709,RPM
2025-06-07 15:19:20.810,010C,RPM,689,RPM
2025-06-07 15:19:21.470,010C,RPM,699,RPM
2025-06-07 15:19:22.224,010F,Temp_Admision,47,°C
2025-06-07 15:19:22.318,010C,RPM,701,RPM
2025-06-07 15:19:22.508,010C,RPM,689,RPM
2025-06-07 15:19:23.410,010F,Temp_Admision,47,°C
2025-06-07 15:19:23.498,010C,RPM,694,RPM
2025-06-07 15:19:23.588,010C,RPM,706,RPM
2025-06-07 15:19:24.220,010F,Temp_Admision,47,°C
2025-06-07 15:19:24.304,010C,RPM,698,RPM
2025-06-07 15:19:24.496,010C,RPM,709,RPM
2025-06-07 15:19:25.218,010F,Temp_Admision,46,°C
2025-06-07 15:19:25.298,010C,RPM,696,RPM
2025-06-07 15:19:25.495,010C,RPM,689,RPM
