Timestamp,PID,Name,Value,Unit
2025-06-07 12:14:38.224,PID_SELECTION,FAST,"010C,010D",
2025-06-07 12:14:38.224,PID_SELECTION,SLOW,-,
2025-06-07 12:14:38.224,PID_SELECTION,EXTENDED,-,
2025-06-07 12:14:38.224,PID_SELECTION,FAST,"010C,010D",
2025-06-07 12:14:38.224,PID_SELECTION,SLOW,-,
2025-06-07 12:14:38.224,PID_SELECTION,EXTENDED,-,
2025-06-07 12:14:41.165,010C,RPM,701,RPM
2025-06-07 12:14:41.413,010C,RPM,695,RPM
2025-06-07 12:14:41.533,010C,RPM,682,RPM
2025-06-07 12:14:41.975,010F,Temp_Admision,33,°C
2025-06-07 12:14:41.975,012F,Combustible,7.8,%
2025-06-07 12:14:42.125,010C,RPM,697,RPM
2025-06-07 12:14:42.315,010C,RPM,701,RPM
2025-06-07 12:14:42.493,010C,RPM,699,RPM
2025-06-07 12:14:43.002,010F,Temp_Admision,33,°C
2025-06-07 12:14:43.002,012F,Combustible,7.8,%
2025-06-07 12:14:43.002,0142,Voltaje,14.3,V
2025-06-07 12:14:43.002,010B,Presion_MAP,32,kPa
2025-06-07 12:14:43.100,010C,RPM,707,RPM
2025-06-07 12:14:43.290,010C,RPM,694,RPM
2025-06-07 12:14:43.491,010C,RPM,703,RPM
2025-06-07 12:14:43.693,010C,RPM,698,RPM
2025-06-07 12:14:44.108,010F,Temp_Admision,33,°C
2025-06-07 12:14:44.108,012F,Combustible,7.8,%
2025-06-07 12:14:44.108,0142,Voltaje,14.2,V
2025-06-07 12:14:44.108,010B,Presion_MAP,32,kPa
2025-06-07 12:14:44.200,010C,RPM,707,RPM
2025-06-07 12:14:44.409,010C,RPM,683,RPM
2025-06-07 12:14:44.617,010C,RPM,691,RPM
2025-06-07 12:14:45.101,010F,Temp_Admision,33,°C
2025-06-07 12:14:45.101,012F,Combustible,7.8,%
2025-06-07 12:14:45.101,0142,Voltaje,14.3,V
2025-06-07 12:14:45.101,010B,Presion_MAP,32,kPa
2025-06-07 12:14:45.195,010C,RPM,693,RPM
2025-06-07 12:14:45.407,010C,RPM,712,RPM
2025-06-07 12:14:45.620,010C,RPM,766,RPM
2025-06-07 12:14:46.110,010F,Temp_Admision,33,°C
2025-06-07 12:14:46.110,012F,Combustible,7.8,%
2025-06-07 12:14:46.110,0142,Voltaje,14.3,V
2025-06-07 12:14:46.110,010B,Presion_MAP,44,kPa
2025-06-07 12:14:46.207,010C,RPM,1608,RPM
2025-06-07 12:14:46.418,010C,RPM,1615,RPM
2025-06-07 12:14:46.629,010C,RPM,1604,RPM
2025-06-07 12:14:47.109,010F,Temp_Admision,33,°C
2025-06-07 12:14:47.109,012F,Combustible,7.8,%
2025-06-07 12:14:47.109,0142,Voltaje,14.2,V
2025-06-07 12:14:47.109,010B,Presion_MAP,46,kPa
2025-06-07 12:14:47.207,010C,RPM,1551,RPM
2025-06-07 12:14:47.420,010C,RPM,1527,RPM
2025-06-07 12:14:47.627,010C,RPM,1522,RPM
2025-06-07 12:14:48.108,010F,Temp_Admision,33,°C
2025-06-07 12:14:48.108,012F,Combustible,7.8,%
2025-06-07 12:14:48.108,0142,Voltaje,14.3,V
2025-06-07 12:14:48.108,010B,Presion_MAP,52,kPa
2025-06-07 12:14:48.209,010C,RPM,1580,RPM
2025-06-07 12:14:48.417,010C,RPM,1652,RPM
2025-06-07 12:14:48.627,010C,RPM,1720,RPM
2025-06-07 12:14:49.109,010F,Temp_Admision,33,°C
2025-06-07 12:14:49.109,012F,Combustible,7.8,%
2025-06-07 12:14:49.109,0142,Voltaje,14.3,V
2025-06-07 12:14:49.109,010B,Presion_MAP,55,kPa
2025-06-07 12:14:49.207,010C,RPM,1663,RPM
2025-06-07 12:14:49.419,010C,RPM,1535,RPM
2025-06-07 12:14:49.629,010C,RPM,1589,RPM
2025-06-07 12:14:50.108,010F,Temp_Admision,33,°C
2025-06-07 12:14:50.108,012F,Combustible,7.8,%
2025-06-07 12:14:50.108,0142,Voltaje,14.2,V
2025-06-07 12:14:50.108,010B,Presion_MAP,53,kPa
2025-06-07 12:14:50.197,010C,RPM,1604,RPM
2025-06-07 12:14:50.417,010C,RPM,1537,RPM
2025-06-07 12:14:50.627,010C,RPM,1404,RPM
2025-06-07 12:14:51.109,010F,Temp_Admision,33,°C
2025-06-07 12:14:51.109,012F,Combustible,7.8,%
2025-06-07 12:14:51.109,0142,Voltaje,14.2,V
2025-06-07 12:14:51.109,010B,Presion_MAP,36,kPa
2025-06-07 12:14:51.207,010C,RPM,1380,RPM
2025-06-07 12:14:51.419,010C,RPM,1368,RPM
2025-06-07 12:14:51.645,010C,RPM,1330,RPM
2025-06-07 12:14:52.108,010F,Temp_Admision,34,°C
2025-06-07 12:14:52.108,012F,Combustible,7.8,%
2025-06-07 12:14:52.108,0142,Voltaje,14.2,V
2025-06-07 12:14:52.108,010B,Presion_MAP,32,kPa
2025-06-07 12:14:52.197,010C,RPM,1342,RPM
2025-06-07 12:14:52.407,010C,RPM,1325,RPM
