Timestamp,PID,Name,Value,Unit
2025-06-07 15:15:19.517,PID_SELECTION,FAST,010C,
2025-06-07 15:15:19.517,PID_SELECTION,SLOW,010F,
2025-06-07 15:15:19.517,PID_SELECTION,EXTENDED,221910,
2025-06-07 15:15:19.519,PID_SELECTION,FAST,010C,
2025-06-07 15:15:19.519,PID_SELECTION,SLOW,010F,
2025-06-07 15:15:19.519,PID_SELECTION,EXTENDED,221910,
