Timestamp,PID,Name,Value,Unit
2025-06-07 13:50:19.219,PID_SELECTION,FAST,010C,
2025-06-07 13:50:19.219,PID_SELECTION,SLOW,010F,
2025-06-07 13:50:19.219,PID_SELECTION,EXTENDED,"22029A,2202A0,22191A",
2025-06-07 13:50:19.222,PID_SELECTION,FAST,010C,
2025-06-07 13:50:19.222,PID_SELECTION,SLOW,010F,
2025-06-07 13:50:19.222,PID_SELECTION,EXTENDED,"22029A,2202A0,22191A",
2025-06-07 13:50:20.669,010F,Temp_Admision,58,°C
2025-06-07 13:50:20.919,010C,RPM,689,RPM
2025-06-07 13:50:21.031,010C,RPM,691,RPM
2025-06-07 13:50:21.857,010F,Temp_Admision,59,°C
2025-06-07 13:50:21.972,010C,RPM,682,RPM
2025-06-07 13:50:22.789,010F,Temp_Admision,59,°C
2025-06-07 13:50:22.910,010C,RPM,715,RPM
2025-06-07 13:50:23.811,010F,Temp_Admision,59,°C
2025-06-07 13:50:23.942,010C,RPM,676,RPM
2025-06-07 13:50:24.771,010F,Temp_Admision,59,°C
2025-06-07 13:50:24.877,010C,RPM,678,RPM
2025-06-07 13:50:25.784,010F,Temp_Admision,59,°C
2025-06-07 13:50:25.953,010C,RPM,696,RPM
2025-06-07 13:50:26.906,010F,Temp_Admision,59,°C
2025-06-07 13:50:27.017,010C,RPM,705,RPM
2025-06-07 13:50:27.815,010F,Temp_Admision,59,°C
2025-06-07 13:50:27.985,010C,RPM,702,RPM
2025-06-07 13:50:28.793,010F,Temp_Admision,59,°C
2025-06-07 13:50:28.955,010C,RPM,694,RPM
2025-06-07 13:50:29.851,010F,Temp_Admision,59,°C
2025-06-07 13:50:30.001,010C,RPM,719,RPM
2025-06-07 13:50:30.811,010F,Temp_Admision,59,°C
2025-06-07 13:50:30.963,010C,RPM,711,RPM
2025-06-07 13:50:31.821,010F,Temp_Admision,59,°C
2025-06-07 13:50:32.083,010C,RPM,681,RPM
2025-06-07 13:50:32.890,010F,Temp_Admision,59,°C
2025-06-07 13:50:32.983,010C,RPM,720,RPM
2025-06-07 13:50:33.775,010F,Temp_Admision,59,°C
2025-06-07 13:50:33.863,010C,RPM,703,RPM
2025-06-07 13:50:34.657,010F,Temp_Admision,59,°C
2025-06-07 13:50:34.741,010C,RPM,714,RPM
2025-06-07 13:50:35.525,010F,Temp_Admision,59,°C
2025-06-07 13:50:35.611,010C,RPM,688,RPM
2025-06-07 13:50:36.403,010F,Temp_Admision,59,°C
2025-06-07 13:50:36.501,010C,RPM,675,RPM
2025-06-07 13:50:37.293,010F,Temp_Admision,59,°C
2025-06-07 13:50:37.383,010C,RPM,693,RPM
2025-06-07 13:50:37.482,010C,RPM,720,RPM
2025-06-07 13:50:38.283,010F,Temp_Admision,59,°C
2025-06-07 13:50:38.372,010C,RPM,688,RPM
2025-06-07 13:50:38.464,010C,RPM,702,RPM
2025-06-07 13:50:39.289,010F,Temp_Admision,59,°C
2025-06-07 13:50:39.375,010C,RPM,673,RPM
2025-06-07 13:50:39.461,010C,RPM,690,RPM
2025-06-07 13:50:40.273,010F,Temp_Admision,59,°C
2025-06-07 13:50:40.363,010C,RPM,705,RPM
2025-06-07 13:50:40.453,010C,RPM,709,RPM
2025-06-07 13:50:41.272,010F,Temp_Admision,59,°C
2025-06-07 13:50:41.354,010C,RPM,697,RPM
2025-06-07 13:50:41.444,010C,RPM,710,RPM
2025-06-07 13:50:42.281,010F,Temp_Admision,59,°C
2025-06-07 13:50:42.371,010C,RPM,708,RPM
2025-06-07 13:50:42.453,010C,RPM,703,RPM
2025-06-07 13:50:43.279,010F,Temp_Admision,59,°C
2025-06-07 13:50:43.373,010C,RPM,697,RPM
2025-06-07 13:50:43.464,010C,RPM,713,RPM
2025-06-07 13:50:44.282,010F,Temp_Admision,59,°C
2025-06-07 13:50:44.375,010C,RPM,701,RPM
2025-06-07 13:50:44.461,010C,RPM,694,RPM
2025-06-07 13:50:45.284,010F,Temp_Admision,60,°C
2025-06-07 13:50:45.371,010C,RPM,709,RPM
2025-06-07 13:50:45.463,010C,RPM,708,RPM
2025-06-07 13:50:46.281,010F,Temp_Admision,60,°C
2025-06-07 13:50:46.362,010C,RPM,711,RPM
2025-06-07 13:50:46.453,010C,RPM,687,RPM
2025-06-07 13:50:47.281,010F,Temp_Admision,60,°C
2025-06-07 13:50:47.364,010C,RPM,712,RPM
2025-06-07 13:50:47.453,010C,RPM,687,RPM
2025-06-07 13:50:48.280,010F,Temp_Admision,60,°C
2025-06-07 13:50:48.362,010C,RPM,712,RPM
2025-06-07 13:50:48.452,010C,RPM,708,RPM
2025-06-07 13:50:49.281,010F,Temp_Admision,60,°C
2025-06-07 13:50:49.384,010C,RPM,693,RPM
2025-06-07 13:50:49.474,010C,RPM,704,RPM
2025-06-07 13:50:50.275,010F,Temp_Admision,60,°C
2025-06-07 13:50:50.363,010C,RPM,687,RPM
2025-06-07 13:50:50.451,010C,RPM,701,RPM
2025-06-07 13:50:50.465,PID_SELECTION,FAST,010C,
2025-06-07 13:50:50.465,PID_SELECTION,SLOW,010F,
2025-06-07 13:50:50.465,PID_SELECTION,EXTENDED,"221910,22029A,2202A0,22191A,221A18",
2025-06-07 13:50:50.466,PID_SELECTION,FAST,010C,
2025-06-07 13:50:50.466,PID_SELECTION,SLOW,010F,
2025-06-07 13:50:50.466,PID_SELECTION,EXTENDED,"221910,22029A,2202A0,22191A,221A18",
2025-06-07 13:50:51.928,010F,Temp_Admision,60,°C
