Timestamp,PID,Name,Value,Unit
2025-06-07 16:55:30.961,PID_SELECTION,FAST,"010C,010D,0104",
2025-06-07 16:55:30.961,PID_SELECTION,SLOW,,
2025-06-07 16:55:30.961,PID_SELECTION,EXTENDED,,
2025-06-07 16:55:38.683,PID_SELECTION,FAST,"010C,010D,0104",
2025-06-07 16:55:38.683,PID_SELECTION,SLOW,,
2025-06-07 16:55:38.683,PID_SELECTION,EXTENDED,,
2025-06-07 16:55:38.683,PID_SELECTION,FAST,"010C,010D,0104",
2025-06-07 16:55:38.683,PID_SELECTION,SLOW,,
2025-06-07 16:55:38.683,PID_SELECTION,EXTENDED,,
