Timestamp,PID,Name,Value,Unit
2025-06-06 20:21:08,010C,RPM,792,RPM
2025-06-06 20:21:08,010D,Velocidad,58,km/h
2025-06-06 20:21:08,0105,Temp_Motor,85,°C
2025-06-06 20:21:08,0104,Carga_Motor,15,%
2025-06-06 20:21:08,0111,Acelerador,12,%
2025-06-06 20:21:08,010C,RPM,783,RPM
2025-06-06 20:21:08,010D,Velocidad,58,km/h
2025-06-06 20:21:08,0105,Temp_Motor,85,°C
2025-06-06 20:21:08,0104,Carga_Motor,18,%
2025-06-06 20:21:08,0111,Acelerador,13,%
2025-06-06 20:21:09,010C,RPM,779,RPM
2025-06-06 20:21:09,010D,Velocidad,65,km/h
2025-06-06 20:21:09,0105,Temp_Motor,84,°C
2025-06-06 20:21:09,0104,Carga_Motor,19,%
2025-06-06 20:21:09,0111,Acelerador,12,%
2025-06-06 20:21:09,010F,Temp_Admision,24,°C
2025-06-06 20:21:09,012F,Combustible,74,%
2025-06-06 20:21:09,0142,Voltaje,12.545960741859215,V
2025-06-06 20:21:09,010B,Presion_MAP,97,kPa
2025-06-06 20:21:09,010C,RPM,825,RPM
2025-06-06 20:21:09,010D,Velocidad,64,km/h
2025-06-06 20:21:09,0105,Temp_Motor,85,°C
2025-06-06 20:21:09,0104,Carga_Motor,21,%
2025-06-06 20:21:09,0111,Acelerador,14,%
2025-06-06 20:21:10,010C,RPM,814,RPM
2025-06-06 20:21:10,010D,Velocidad,57,km/h
2025-06-06 20:21:10,0105,Temp_Motor,83,°C
2025-06-06 20:21:10,0104,Carga_Motor,25,%
2025-06-06 20:21:10,0111,Acelerador,14,%
2025-06-06 20:21:10,010C,RPM,804,RPM
2025-06-06 20:21:10,010D,Velocidad,58,km/h
2025-06-06 20:21:10,0105,Temp_Motor,84,°C
2025-06-06 20:21:10,0104,Carga_Motor,23,%
2025-06-06 20:21:10,0111,Acelerador,16,%
2025-06-06 20:21:11,010C,RPM,806,RPM
2025-06-06 20:21:11,010D,Velocidad,64,km/h
2025-06-06 20:21:11,0105,Temp_Motor,84,°C
2025-06-06 20:21:11,0104,Carga_Motor,25,%
2025-06-06 20:21:11,0111,Acelerador,14,%
2025-06-06 20:21:11,010F,Temp_Admision,25,°C
2025-06-06 20:21:11,012F,Combustible,79,%
2025-06-06 20:21:11,0142,Voltaje,12.405994058284044,V
2025-06-06 20:21:11,010B,Presion_MAP,93,kPa
2025-06-06 20:21:11,010C,RPM,844,RPM
2025-06-06 20:21:11,010D,Velocidad,57,km/h
2025-06-06 20:21:11,0105,Temp_Motor,85,°C
2025-06-06 20:21:11,0104,Carga_Motor,20,%
2025-06-06 20:21:11,0111,Acelerador,14,%
2025-06-06 20:21:12,010C,RPM,814,RPM
2025-06-06 20:21:12,010D,Velocidad,58,km/h
2025-06-06 20:21:12,0105,Temp_Motor,84,°C
2025-06-06 20:21:12,0104,Carga_Motor,22,%
2025-06-06 20:21:12,0111,Acelerador,12,%
2025-06-06 20:21:12,010C,RPM,804,RPM
2025-06-06 20:21:12,010D,Velocidad,63,km/h
2025-06-06 20:21:12,0105,Temp_Motor,86,°C
2025-06-06 20:21:12,0104,Carga_Motor,24,%
2025-06-06 20:21:12,0111,Acelerador,13,%
2025-06-06 20:21:13,010C,RPM,816,RPM
2025-06-06 20:21:13,010D,Velocidad,60,km/h
2025-06-06 20:21:13,0105,Temp_Motor,85,°C
2025-06-06 20:21:13,0104,Carga_Motor,17,%
2025-06-06 20:21:13,0111,Acelerador,16,%
2025-06-06 20:21:13,010F,Temp_Admision,26,°C
2025-06-06 20:21:13,012F,Combustible,79,%
2025-06-06 20:21:13,0142,Voltaje,12.500849349072798,V
2025-06-06 20:21:13,010B,Presion_MAP,108,kPa
2025-06-06 20:21:13,010C,RPM,780,RPM
2025-06-06 20:21:13,010D,Velocidad,59,km/h
2025-06-06 20:21:13,0105,Temp_Motor,83,°C
2025-06-06 20:21:13,0104,Carga_Motor,21,%
2025-06-06 20:21:13,0111,Acelerador,14,%
2025-06-06 20:21:14,010C,RPM,778,RPM
2025-06-06 20:21:14,010D,Velocidad,55,km/h
2025-06-06 20:21:14,0105,Temp_Motor,83,°C
2025-06-06 20:21:14,0104,Carga_Motor,19,%
2025-06-06 20:21:14,0111,Acelerador,14,%
2025-06-06 20:21:14,010C,RPM,798,RPM
2025-06-06 20:21:14,010D,Velocidad,60,km/h
2025-06-06 20:21:14,0105,Temp_Motor,86,°C
2025-06-06 20:21:14,0104,Carga_Motor,24,%
2025-06-06 20:21:14,0111,Acelerador,18,%
2025-06-06 20:21:15,010C,RPM,783,RPM
2025-06-06 20:21:15,010D,Velocidad,59,km/h
2025-06-06 20:21:15,0105,Temp_Motor,87,°C
2025-06-06 20:21:15,0104,Carga_Motor,15,%
2025-06-06 20:21:15,0111,Acelerador,18,%
2025-06-06 20:21:15,010F,Temp_Admision,26,°C
2025-06-06 20:21:15,012F,Combustible,78,%
2025-06-06 20:21:15,0142,Voltaje,12.37970585840219,V
2025-06-06 20:21:15,010B,Presion_MAP,97,kPa
2025-06-06 20:21:15,010C,RPM,827,RPM
2025-06-06 20:21:15,010D,Velocidad,65,km/h
2025-06-06 20:21:15,0105,Temp_Motor,85,°C
2025-06-06 20:21:15,0104,Carga_Motor,17,%
2025-06-06 20:21:15,0111,Acelerador,17,%
2025-06-06 20:21:16,010C,RPM,844,RPM
2025-06-06 20:21:16,010D,Velocidad,59,km/h
2025-06-06 20:21:16,0105,Temp_Motor,83,°C
2025-06-06 20:21:16,0104,Carga_Motor,16,%
2025-06-06 20:21:16,0111,Acelerador,12,%
2025-06-06 20:21:16,010C,RPM,770,RPM
2025-06-06 20:21:16,010D,Velocidad,57,km/h
2025-06-06 20:21:16,0105,Temp_Motor,85,°C
2025-06-06 20:21:16,0104,Carga_Motor,23,%
2025-06-06 20:21:16,0111,Acelerador,18,%
2025-06-06 20:21:17,010C,RPM,808,RPM
2025-06-06 20:21:17,010D,Velocidad,57,km/h
2025-06-06 20:21:17,0105,Temp_Motor,84,°C
2025-06-06 20:21:17,0104,Carga_Motor,21,%
2025-06-06 20:21:17,0111,Acelerador,13,%
