Timestamp,PID,Name,Value,Unit
2025-06-07 15:35:28.425,PID_SELECTION,FAST,010C,
2025-06-07 15:35:28.425,PID_SELECTION,SLOW,010F,
2025-06-07 15:35:28.425,PID_SELECTION,EXTENDED,221910,
2025-06-07 15:35:28.425,PID_SELECTION,FAST,010C,
2025-06-07 15:35:28.425,PID_SELECTION,SLOW,010F,
2025-06-07 15:35:28.425,PID_SELECTION,EXTENDED,221910,
2025-06-07 15:35:29.002,010C,RPM,693,RPM
2025-06-07 15:35:29.252,010C,RPM,692,RPM
2025-06-07 15:35:29.364,010C,RPM,705,RPM
2025-06-07 15:35:29.492,010C,RPM,696,RPM
2025-06-07 15:35:29.828,010F,Temp_Admision,43,°C
2025-06-07 15:35:29.828,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:29.942,010C,RPM,697,RPM
2025-06-07 15:35:30.154,010C,RPM,680,RPM
2025-06-07 15:35:30.361,010C,RPM,673,RPM
2025-06-07 15:35:30.728,010F,Temp_Admision,43,°C
2025-06-07 15:35:30.728,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:30.820,010C,RPM,692,RPM
2025-06-07 15:35:31.010,010C,RPM,685,RPM
2025-06-07 15:35:31.202,010C,RPM,695,RPM
2025-06-07 15:35:31.410,010C,RPM,691,RPM
2025-06-07 15:35:31.739,010F,Temp_Admision,43,°C
2025-06-07 15:35:31.739,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:31.830,010C,RPM,707,RPM
2025-06-07 15:35:32.020,010C,RPM,690,RPM
2025-06-07 15:35:32.212,010C,RPM,672,RPM
2025-06-07 15:35:32.390,010C,RPM,661,RPM
2025-06-07 15:35:32.714,010F,Temp_Admision,43,°C
2025-06-07 15:35:32.714,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:32.786,010C,RPM,651,RPM
2025-06-07 15:35:32.990,010C,RPM,682,RPM
2025-06-07 15:35:33.188,010C,RPM,697,RPM
2025-06-07 15:35:33.386,010C,RPM,686,RPM
2025-06-07 15:35:33.716,010F,Temp_Admision,43,°C
2025-06-07 15:35:33.716,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:33.789,010C,RPM,692,RPM
2025-06-07 15:35:33.990,010C,RPM,694,RPM
2025-06-07 15:35:34.190,010C,RPM,693,RPM
2025-06-07 15:35:34.388,010C,RPM,682,RPM
2025-06-07 15:35:34.714,010F,Temp_Admision,43,°C
2025-06-07 15:35:34.714,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:34.790,010C,RPM,692,RPM
2025-06-07 15:35:34.988,010C,RPM,693,RPM
2025-06-07 15:35:35.188,010C,RPM,690,RPM
2025-06-07 15:35:35.390,010C,RPM,671,RPM
2025-06-07 15:35:35.717,010F,Temp_Admision,43,°C
2025-06-07 15:35:35.717,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:35.801,010C,RPM,692,RPM
2025-06-07 15:35:35.990,010C,RPM,698,RPM
2025-06-07 15:35:36.191,010C,RPM,675,RPM
2025-06-07 15:35:36.393,010C,RPM,690,RPM
2025-06-07 15:35:36.739,010F,Temp_Admision,43,°C
2025-06-07 15:35:36.739,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:36.819,010C,RPM,696,RPM
2025-06-07 15:35:37.014,010C,RPM,697,RPM
2025-06-07 15:35:37.201,010C,RPM,697,RPM
2025-06-07 15:35:37.403,010C,RPM,697,RPM
2025-06-07 15:35:37.721,010F,Temp_Admision,43,°C
2025-06-07 15:35:37.721,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:37.816,010C,RPM,687,RPM
2025-06-07 15:35:38.003,010C,RPM,683,RPM
2025-06-07 15:35:38.199,010C,RPM,695,RPM
2025-06-07 15:35:38.401,010C,RPM,698,RPM
2025-06-07 15:35:38.721,010F,Temp_Admision,44,°C
2025-06-07 15:35:38.721,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:38.849,010C,RPM,692,RPM
2025-06-07 15:35:39.039,010C,RPM,684,RPM
2025-06-07 15:35:39.230,010C,RPM,685,RPM
2025-06-07 15:35:39.419,010C,RPM,691,RPM
2025-06-07 15:35:39.741,010F,Temp_Admision,44,°C
2025-06-07 15:35:39.741,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:39.829,010C,RPM,699,RPM
2025-06-07 15:35:40.019,010C,RPM,693,RPM
2025-06-07 15:35:40.209,010C,RPM,669,RPM
2025-06-07 15:35:40.397,010C,RPM,683,RPM
2025-06-07 15:35:40.721,010F,Temp_Admision,44,°C
2025-06-07 15:35:40.721,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:40.811,010C,RPM,694,RPM
2025-06-07 15:35:41.000,010C,RPM,698,RPM
2025-06-07 15:35:41.200,010C,RPM,704,RPM
2025-06-07 15:35:41.400,010C,RPM,703,RPM
2025-06-07 15:35:41.720,010F,Temp_Admision,44,°C
2025-06-07 15:35:41.720,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:41.807,010C,RPM,689,RPM
2025-06-07 15:35:41.999,010C,RPM,680,RPM
2025-06-07 15:35:42.197,010C,RPM,696,RPM
2025-06-07 15:35:43.264,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:43.747,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:44.791,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:45.779,221910,Trans Fluid Temp,Sin datos,C
2025-06-07 15:35:46.745,221910,Trans Fluid Temp,Sin datos,C
