Timestamp,PID,Name,Value,Unit
2025-06-07 15:48:19.119,PID_SELECTION,FAST,010C,
2025-06-07 15:48:19.119,PID_SELECTION,SLOW,010F,
2025-06-07 15:48:19.119,PID_SELECTION,EXTENDED,221134,
2025-06-07 15:48:19.121,PID_SELECTION,FAST,010C,
2025-06-07 15:48:19.121,PID_SELECTION,SLOW,010F,
2025-06-07 15:48:19.121,PID_SELECTION,EXTENDED,221134,
2025-06-07 15:48:19.788,010C,RPM,0,RPM
2025-06-07 15:48:20.046,010C,RPM,0,RPM
2025-06-07 15:48:20.382,010F,Temp_Admision,45,°C
2025-06-07 15:48:20.382,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:20.496,010C,RPM,0,RPM
2025-06-07 15:48:20.616,010C,RPM,0,RPM
2025-06-07 15:48:20.814,010C,RPM,0,RPM
2025-06-07 15:48:21.293,010F,Temp_Admision,45,°C
2025-06-07 15:48:21.293,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:21.406,010C,RPM,0,RPM
2025-06-07 15:48:21.495,010C,RPM,0,RPM
2025-06-07 15:48:21.707,010C,RPM,0,RPM
2025-06-07 15:48:21.954,010C,RPM,0,RPM
2025-06-07 15:48:22.486,010F,Temp_Admision,45,°C
2025-06-07 15:48:22.486,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:22.600,010C,RPM,0,RPM
2025-06-07 15:48:22.836,010C,RPM,0,RPM
2025-06-07 15:48:23.282,010F,Temp_Admision,45,°C
2025-06-07 15:48:23.282,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:23.382,010C,RPM,0,RPM
2025-06-07 15:48:23.486,010C,RPM,0,RPM
2025-06-07 15:48:23.672,010C,RPM,0,RPM
2025-06-07 15:48:23.850,010C,RPM,0,RPM
2025-06-07 15:48:24.224,010F,Temp_Admision,45,°C
2025-06-07 15:48:24.224,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:24.309,010C,RPM,0,RPM
2025-06-07 15:48:24.520,010C,RPM,0,RPM
2025-06-07 15:48:24.740,010C,RPM,0,RPM
2025-06-07 15:48:24.942,010C,RPM,0,RPM
2025-06-07 15:48:25.297,010F,Temp_Admision,45,°C
2025-06-07 15:48:25.297,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:25.382,010C,RPM,0,RPM
2025-06-07 15:48:25.580,010C,RPM,0,RPM
2025-06-07 15:48:25.782,010C,RPM,0,RPM
2025-06-07 15:48:26.208,010F,Temp_Admision,45,°C
2025-06-07 15:48:26.208,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:26.292,010C,RPM,0,RPM
2025-06-07 15:48:26.378,010C,RPM,0,RPM
2025-06-07 15:48:26.470,010C,RPM,0,RPM
2025-06-07 15:48:26.582,010C,RPM,0,RPM
2025-06-07 15:48:26.780,010C,RPM,0,RPM
2025-06-07 15:48:27.209,010F,Temp_Admision,45,°C
2025-06-07 15:48:27.209,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:27.292,010C,RPM,0,RPM
2025-06-07 15:48:27.382,010C,RPM,0,RPM
2025-06-07 15:48:27.473,010C,RPM,0,RPM
2025-06-07 15:48:28.552,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:29.247,221134,Battery Voltage,Sin datos,V
2025-06-07 15:48:30.256,221134,Battery Voltage,Sin datos,V
